거래일,거래시간,연료원,전력거래량(MWh)
2022-02-26,04,바이오중유,142.62528
2022-02-26,05,바이오중유,142.591064
2022-02-26,06,바이오중유,142.633456
2022-02-26,07,바이오중유,158.997832
2022-02-26,08,바이오중유,162.665048
2022-02-26,09,바이오중유,150.319232
2022-02-26,10,바이오중유,142.940504
2022-02-26,11,바이오중유,139.696648
2022-02-26,12,바이오중유,109.73676
2022-02-26,13,바이오중유,107.827496
2022-02-26,14,바이오중유,107.880136
2022-02-26,15,바이오중유,107.868712
2022-02-26,16,바이오중유,107.924936
2022-02-26,17,바이오중유,125.835752
2022-02-26,18,바이오중유,143.792768
2022-02-26,19,바이오중유,160.7984
2022-02-26,20,바이오중유,171.086496
2022-02-26,21,바이오중유,171.065272
2022-02-26,22,바이오중유,168.130536
2022-02-26,23,바이오중유,145.4418
2022-02-26,24,바이오중유,143.681608
2022-02-27,01,바이오가스,0.402864
2022-02-27,02,바이오가스,0.404304
2022-02-27,03,바이오가스,0.40368
2022-02-27,04,바이오가스,0.402624
2022-02-27,05,바이오가스,0.400464
2022-02-27,06,바이오가스,0.403728
2022-02-27,07,바이오가스,0.405456
2022-02-27,08,바이오가스,0.404256
2022-02-27,09,바이오가스,0.402096
2022-02-27,10,바이오가스,0.40032
2022-02-27,11,바이오가스,0.40032
2022-02-27,12,바이오가스,0.400464
2022-02-27,13,바이오가스,0.402576
2022-02-27,14,바이오가스,0.404976
2022-02-27,15,바이오가스,0.402912
2022-02-27,16,바이오가스,0.40008
2022-02-27,17,바이오가스,0.400272
2022-02-27,18,바이오가스,0.401568
2022-02-27,19,바이오가스,0.402
2022-02-27,20,바이오가스,0.403632
2022-02-27,21,바이오가스,0.403536
2022-02-27,22,바이오가스,0.4008
2022-02-27,23,바이오가스,0.401088
2022-02-27,24,바이오가스,0.401808
2022-02-27,01,소수력,0.342702
2022-02-27,02,소수력,0.340074
2022-02-27,03,소수력,0.339156
2022-02-27,04,소수력,0.339612
2022-02-27,05,소수력,0.3432
2022-02-27,06,소수력,0.295914
2022-02-27,07,소수력,0.292428
2022-02-27,08,소수력,0.33102
2022-02-27,09,소수력,0.331668
2022-02-27,10,소수력,0.314772
2022-02-27,11,소수력,0.288426
2022-02-27,12,소수력,0.331014
2022-02-27,13,소수력,0.339264
2022-02-27,14,소수력,0.348132
2022-02-27,15,소수력,0.344928
2022-02-27,16,소수력,0.344034
2022-02-27,17,소수력,0.34449
2022-02-27,18,소수력,0.353502
2022-02-27,19,소수력,0.349782
2022-02-27,20,소수력,0.344742
2022-02-27,21,소수력,0.327144
2022-02-27,22,소수력,0.343932
2022-02-27,23,소수력,0.340464
2022-02-27,24,소수력,0.34854
2022-02-27,01,매립가스,0.328666
2022-02-27,02,매립가스,0.328358
2022-02-27,03,매립가스,0.328205
2022-02-27,04,매립가스,0.327936
2022-02-27,05,매립가스,0.327782
2022-02-27,06,매립가스,0.327744
2022-02-27,07,매립가스,0.327552
2022-02-27,08,매립가스,0.327667
2022-02-27,09,매립가스,0.327782
2022-02-27,10,매립가스,0.32905
2022-02-27,11,매립가스,0.329664
2022-02-27,12,매립가스,0.330509
2022-02-27,13,매립가스,0.330202
2022-02-27,14,매립가스,0.329971
2022-02-27,15,매립가스,0.33001
2022-02-27,16,매립가스,0.33024
2022-02-27,17,매립가스,0.330355
2022-02-27,18,매립가스,0.330125
2022-02-27,19,매립가스,0.329549
2022-02-27,20,매립가스,0.328896
2022-02-27,21,매립가스,0.328589
2022-02-27,22,매립가스,0.32855
2022-02-27,23,매립가스,0.328282
2022-02-27,24,매립가스,0.328013
2022-02-27,01,중유,52.71896
2022-02-27,02,중유,55.104784
2022-02-27,03,중유,70.775712
2022-02-27,04,중유,55.994736
2022-02-27,05,중유,51.989504
2022-02-27,06,중유,53.75104
2022-02-27,07,중유,72.54016
2022-02-27,08,중유,59.747968
2022-02-27,09,중유,33.954816
2022-02-27,10,중유,0
2022-02-27,11,중유,0
2022-02-27,12,중유,0
2022-02-27,13,중유,0
2022-02-27,14,중유,0
2022-02-27,15,중유,0
2022-02-27,16,중유,0
2022-02-27,17,중유,0
2022-02-27,18,중유,26.049856
2022-02-27,19,중유,53.75048
2022-02-27,20,중유,73.762416
2022-02-27,21,중유,73.653216
2022-02-27,22,중유,73.837456
2022-02-27,23,중유,74.775344
2022-02-27,24,중유,75.064864
2022-02-27,01,태양광,0.190512
2022-02-27,02,태양광,0.253296
2022-02-27,03,태양광,0.253048
2022-02-27,04,태양광,0.251544
2022-02-27,05,태양광,0.244544
2022-02-27,06,태양광,0.237008
2022-02-27,07,태양광,0.31319
2022-02-27,08,태양광,10.669847
2022-02-27,09,태양광,77.377816
2022-02-27,10,태양광,156.656982
2022-02-27,11,태양광,206.375401
2022-02-27,12,태양광,239.688647
2022-02-27,13,태양광,254.227428
2022-02-27,14,태양광,253.260683
2022-02-27,15,태양광,233.295559
2022-02-27,16,태양광,191.243697
2022-02-27,17,태양광,127.284097
2022-02-27,18,태양광,48.009613
2022-02-27,19,태양광,5.38653
2022-02-27,20,태양광,8.101761
2022-02-27,21,태양광,8.151928
2022-02-27,22,태양광,7.036555
2022-02-27,23,태양광,2.072977
2022-02-27,24,태양광,0.289048
2022-02-27,01,폐기물,13.179553
2022-02-27,02,폐기물,12.7095
2022-02-27,03,폐기물,12.926447
2022-02-27,04,폐기물,12.745658
2022-02-27,05,폐기물,13.161474
2022-02-27,06,폐기물,12.908368
2022-02-27,07,폐기물,11.841711
2022-02-27,08,폐기물,11.986342
2022-02-27,09,폐기물,11.733237
2022-02-27,10,폐기물,11.986342
2022-02-27,11,폐기물,11.624763
2022-02-27,12,폐기물,11.389737
2022-02-27,13,폐기물,11.190868
2022-02-27,14,폐기물,11.462053
2022-02-27,15,폐기물,11.588605
2022-02-27,16,폐기물,12.185211
2022-02-27,17,폐기물,11.950184
2022-02-27,18,폐기물,12.058658
2022-02-27,19,폐기물,11.950184
2022-02-27,20,폐기물,11.805553
2022-02-27,21,폐기물,11.877868
2022-02-27,22,폐기물,12.076737
2022-02-27,23,폐기물,12.275605
2022-02-27,24,폐기물,12.329842
2022-02-27,01,풍력,212.767692
2022-02-27,02,풍력,219.182595
2022-02-27,03,풍력,210.306939
2022-02-27,04,풍력,209.371718
2022-02-27,05,풍력,196.109426
2022-02-27,06,풍력,198.09327
2022-02-27,07,풍력,163.045388
2022-02-27,08,풍력,104.460421
2022-02-27,09,풍력,92.985488
2022-02-27,10,풍력,73.598716
2022-02-27,11,풍력,52.671084
2022-02-27,12,풍력,28.254512
2022-02-27,13,풍력,5.693156
2022-02-27,14,풍력,4.118074
2022-02-27,15,풍력,8.834662
2022-02-27,16,풍력,36.890065
2022-02-27,17,풍력,46.21901
2022-02-27,18,풍력,41.539362
2022-02-27,19,풍력,56.319816
2022-02-27,20,풍력,67.864136
2022-02-27,21,풍력,81.15246
2022-02-27,22,풍력,69.54594
2022-02-27,23,풍력,58.069852
2022-02-27,24,풍력,41.834542
2022-02-27,01,LNG,119.952196
2022-02-27,02,LNG,108.841824
2022-02-27,03,LNG,80.74647
2022-02-27,04,LNG,78.10845
2022-02-27,05,LNG,78.07548
2022-02-27,06,LNG,78.10677
2022-02-27,07,LNG,114.087204
2022-02-27,08,LNG,126.677432
2022-02-27,09,LNG,120.0962
2022-02-27,10,LNG,113.821512
2022-02-27,11,LNG,108.973088
2022-02-27,12,LNG,108.99833
2022-02-27,13,LNG,108.795778
2022-02-27,14,LNG,109.168864
2022-02-27,15,LNG,108.912944
2022-02-27,16,LNG,121.15152
2022-02-27,17,LNG,131.450564
2022-02-27,18,LNG,158.109518
2022-02-27,19,LNG,265.445306
2022-02-27,20,LNG,275.74099
2022-02-27,21,LNG,263.581052
2022-02-27,22,LNG,264.933928
2022-02-27,23,LNG,277.519452
2022-02-27,24,LNG,280.122794
2022-02-27,01,경유,79.926336
2022-02-27,02,경유,79.95792
2022-02-27,03,경유,79.903936
2022-02-27,04,경유,79.897104
2022-02-27,05,경유,79.925664
2022-02-27,06,경유,79.940672
2022-02-27,07,경유,79.917936
2022-02-27,08,경유,79.907744
2022-02-27,09,경유,23.173472
2022-02-27,10,경유,0
2022-02-27,11,경유,0
2022-02-27,12,경유,0
2022-02-27,13,경유,0
2022-02-27,14,경유,0
2022-02-27,15,경유,0
2022-02-27,16,경유,0
2022-02-27,17,경유,22.553216
2022-02-27,18,경유,70.5208
2022-02-27,19,경유,76.454896
2022-02-27,20,경유,79.909872
2022-02-27,21,경유,79.983344
2022-02-27,22,경유,79.946048
2022-02-27,23,경유,86.418976
2022-02-27,24,경유,80.099824
2022-02-27,01,해양에너지,0
2022-02-27,02,해양에너지,0
2022-02-27,03,해양에너지,0
2022-02-27,04,해양에너지,0
2022-02-27,05,해양에너지,0
2022-02-27,06,해양에너지,0
2022-02-27,07,해양에너지,0
2022-02-27,08,해양에너지,0
2022-02-27,09,해양에너지,0
2022-02-27,10,해양에너지,0
2022-02-27,11,해양에너지,0
2022-02-27,12,해양에너지,0
2022-02-27,13,해양에너지,0
2022-02-27,14,해양에너지,0
2022-02-27,15,해양에너지,0
2022-02-27,16,해양에너지,0
2022-02-27,17,해양에너지,0
2022-02-27,18,해양에너지,0
2022-02-27,19,해양에너지,0
2022-02-27,20,해양에너지,0
2022-02-27,21,해양에너지,0
2022-02-27,22,해양에너지,0
2022-02-27,23,해양에너지,0
2022-02-27,24,해양에너지,0
2022-02-27,01,바이오매스,0
2022-02-27,02,바이오매스,0
2022-02-27,03,바이오매스,0
2022-02-27,04,바이오매스,0
2022-02-27,05,바이오매스,0
2022-02-27,06,바이오매스,0
2022-02-27,07,바이오매스,0
2022-02-27,08,바이오매스,0
2022-02-27,09,바이오매스,0
2022-02-27,10,바이오매스,0
2022-02-27,11,바이오매스,0
2022-02-27,12,바이오매스,0.198
2022-02-27,13,바이오매스,1.4112
2022-02-27,14,바이오매스,1.386
2022-02-27,15,바이오매스,1.44
2022-02-27,16,바이오매스,1.4004
2022-02-27,17,바이오매스,0.8064
2022-02-27,18,바이오매스,1.0728
2022-02-27,19,바이오매스,0.7992
2022-02-27,20,바이오매스,0
2022-02-27,21,바이오매스,0
2022-02-27,22,바이오매스,0
2022-02-27,23,바이오매스,0
2022-02-27,24,바이오매스,0
2022-02-27,01,바이오중유,143.524976
2022-02-27,02,바이오중유,143.517304
2022-02-27,03,바이오중유,143.510024
2022-02-27,04,바이오중유,143.487232
2022-02-27,05,바이오중유,143.447416
2022-02-27,06,바이오중유,143.423672
2022-02-27,07,바이오중유,143.463264
2022-02-27,08,바이오중유,162.60244
2022-02-27,09,바이오중유,109.701032
2022-02-27,10,바이오중유,71.287328
2022-02-27,11,바이오중유,66.711792
2022-02-27,12,바이오중유,66.440192
2022-02-27,13,바이오중유,66.156832
2022-02-27,14,바이오중유,65.232944
2022-02-27,15,바이오중유,66.601696
2022-02-27,16,바이오중유,66.59688
2022-02-27,17,바이오중유,79.470384
2022-02-27,18,바이오중유,99.36612
2022-02-27,19,바이오중유,106.090544
2022-02-27,20,바이오중유,102.733568
2022-02-27,21,바이오중유,102.494784
2022-02-27,22,바이오중유,102.657968
2022-02-27,23,바이오중유,103.899656
2022-02-27,24,바이오중유,102.749416
2022-02-28,01,바이오가스,0.401088
2022-02-28,02,바이오가스,0.401184
2022-02-28,03,바이오가스,0.401808
2022-02-28,04,바이오가스,0.400752
2022-02-28,05,바이오가스,0.40128
2022-02-28,06,바이오가스,0.401904
2022-02-28,07,바이오가스,0.367824
2022-02-28,08,바이오가스,0.042144
2022-02-28,09,바이오가스,0.42672
2022-02-28,10,바이오가스,0.428256
2022-02-28,11,바이오가스,0.428112
2022-02-28,12,바이오가스,0.427488
2022-02-28,13,바이오가스,0.425328
2022-02-28,14,바이오가스,0.425424
2022-02-28,15,바이오가스,0.426528
2022-02-28,16,바이오가스,0.427728
2022-02-28,17,바이오가스,0.428208
2022-02-28,18,바이오가스,0.4272
2022-02-28,19,바이오가스,0.425376
2022-02-28,20,바이오가스,0.42528
2022-02-28,21,바이오가스,0.426336
2022-02-28,22,바이오가스,0.428496
2022-02-28,23,바이오가스,0.4284
2022-02-28,24,바이오가스,0.426672
2022-02-28,01,소수력,0.34506
2022-02-28,02,소수력,0.341874
2022-02-28,03,소수력,0.336378
2022-02-28,04,소수력,0.33594
2022-02-28,05,소수력,0.337542
2022-02-28,06,소수력,0.340284
2022-02-28,07,소수력,0.33051
2022-02-28,08,소수력,0.360876
2022-02-28,09,소수력,0.381828
2022-02-28,10,소수력,0.358998
2022-02-28,11,소수력,0.341742
2022-02-28,12,소수력,0.305976
2022-02-28,13,소수력,0.282684
2022-02-28,14,소수력,0.340968
2022-02-28,15,소수력,0.339282
2022-02-28,16,소수력,0.341358
2022-02-28,17,소수력,0.359022
2022-02-28,18,소수력,0.37176
2022-02-28,19,소수력,0.291276
2022-02-28,20,소수력,0.250092
2022-02-28,21,소수력,0.28641
2022-02-28,22,소수력,0.319542
2022-02-28,23,소수력,0.352308
2022-02-28,24,소수력,0.297774
2022-02-28,01,매립가스,0.327552
2022-02-28,02,매립가스,0.32713
2022-02-28,03,매립가스,0.326938
2022-02-28,04,매립가스,0.327322
2022-02-28,05,매립가스,0.326438
2022-02-28,06,매립가스,0.327245
2022-02-28,07,매립가스,0.326362
2022-02-28,08,매립가스,0.327437
2022-02-28,09,매립가스,0.327782
2022-02-28,10,매립가스,0.328128
2022-02-28,11,매립가스,0.328704
2022-02-28,12,매립가스,0.32809
2022-02-28,13,매립가스,0.328243
2022-02-28,14,매립가스,0.328589
2022-02-28,15,매립가스,0.328589
2022-02-28,16,매립가스,0.328704
2022-02-28,17,매립가스,0.328435
2022-02-28,18,매립가스,0.329357
2022-02-28,19,매립가스,0.330509
2022-02-28,20,매립가스,0.33047
2022-02-28,21,매립가스,0.330278
2022-02-28,22,매립가스,0.330278
2022-02-28,23,매립가스,0.330509
2022-02-28,24,매립가스,0.330202
2022-02-28,01,중유,74.52256
2022-02-28,02,중유,72.745456
2022-02-28,03,중유,68.160736
2022-02-28,04,중유,61.002704
2022-02-28,05,중유,51.930928
2022-02-28,06,중유,63.711312
2022-02-28,07,중유,69.150816
2022-02-28,08,중유,62.345584
2022-02-28,09,중유,51.718912
2022-02-28,10,중유,51.606912
2022-02-28,11,중유,67.379424
2022-02-28,12,중유,66.506384
2022-02-28,13,중유,51.649808
2022-02-28,14,중유,51.677136
2022-02-28,15,중유,61.107536
2022-02-28,16,중유,64.790656
2022-02-28,17,중유,51.689568
2022-02-28,18,중유,51.714768
2022-02-28,19,중유,52.265472
2022-02-28,20,중유,61.595744
2022-02-28,21,중유,51.767632
2022-02-28,22,중유,51.689344
2022-02-28,23,중유,51.697408
2022-02-28,24,중유,51.705136
2022-02-28,01,태양광,0.1906
2022-02-28,02,태양광,0.254536
2022-02-28,03,태양광,0.252452
2022-02-28,04,태양광,0.249792
2022-02-28,05,태양광,0.244812
2022-02-28,06,태양광,0.234132
2022-02-28,07,태양광,0.309916
2022-02-28,08,태양광,11.322442
2022-02-28,09,태양광,51.512031
2022-02-28,10,태양광,101.466342
2022-02-28,11,태양광,77.937372
2022-02-28,12,태양광,56.77469
2022-02-28,13,태양광,108.792904
2022-02-28,14,태양광,88.233026
2022-02-28,15,태양광,42.322667
2022-02-28,16,태양광,34.570315
2022-02-28,17,태양광,47.477161
2022-02-28,18,태양광,15.030683
2022-02-28,19,태양광,2.132324
2022-02-28,20,태양광,4.823854
2022-02-28,21,태양광,3.69598
2022-02-28,22,태양광,0.829956
2022-02-28,23,태양광,0.208852
2022-02-28,24,태양광,0.106216
2022-02-28,01,폐기물,12.564868
2022-02-28,02,폐기물,12.420237
2022-02-28,03,폐기물,12.510632
2022-02-28,04,폐기물,12.601026
2022-02-28,05,폐기물,12.727579
2022-02-28,06,폐기물,12.347921
2022-02-28,07,폐기물,12.402158
2022-02-28,08,폐기물,11.932105
2022-02-28,09,폐기물,11.642842
2022-02-28,10,폐기물,11.769395
2022-02-28,11,폐기물,11.516289
2022-02-28,12,폐기물,10.955842
2022-02-28,13,폐기물,11.208947
2022-02-28,14,폐기물,11.263184
2022-02-28,15,폐기물,11.697079
2022-02-28,16,폐기물,11.642842
2022-02-28,17,폐기물,11.498211
2022-02-28,18,폐기물,11.859789
2022-02-28,19,폐기물,11.932105
2022-02-28,20,폐기물,11.932105
2022-02-28,21,폐기물,11.859789
2022-02-28,22,폐기물,11.751316
2022-02-28,23,폐기물,11.552447
2022-02-28,24,폐기물,11.498211
2022-02-28,01,풍력,18.60818
2022-02-28,02,풍력,11.340631
2022-02-28,03,풍력,9.906987
2022-02-28,04,풍력,8.384632
2022-02-28,05,풍력,8.641532
2022-02-28,06,풍력,13.001147
2022-02-28,07,풍력,28.440792
2022-02-28,08,풍력,31.270045
2022-02-28,09,풍력,14.544405
2022-02-28,10,풍력,16.92907
2022-02-28,11,풍력,26.955452
2022-02-28,12,풍력,23.07861
2022-02-28,13,풍력,32.829154
2022-02-28,14,풍력,53.810118
2022-02-28,15,풍력,38.620928
2022-02-28,16,풍력,24.681936
2022-02-28,17,풍력,35.89513
2022-02-28,18,풍력,29.870526
2022-02-28,19,풍력,52.003132
2022-02-28,20,풍력,49.238077
2022-02-28,21,풍력,61.449206
2022-02-28,22,풍력,77.849287
2022-02-28,23,풍력,68.361724
2022-02-28,24,풍력,99.391898
2022-02-28,01,LNG,273.839874
2022-02-28,02,LNG,255.098088
2022-02-28,03,LNG,242.49659
2022-02-28,04,LNG,241.735368
2022-02-28,05,LNG,241.727514
2022-02-28,06,LNG,241.790164
2022-02-28,07,LNG,244.405056
2022-02-28,08,LNG,237.26255
2022-02-28,09,LNG,198.59924
2022-02-28,10,LNG,173.508202
2022-02-28,11,LNG,128.649724
2022-02-28,12,LNG,130.05776
2022-02-28,13,LNG,119.785344
2022-02-28,14,LNG,119.760088
2022-02-28,15,LNG,122.92406
2022-02-28,16,LNG,131.140772
2022-02-28,17,LNG,137.405212
2022-02-28,18,LNG,152.035296
2022-02-28,19,LNG,197.660176
2022-02-28,20,LNG,197.945398
2022-02-28,21,LNG,198.016112
2022-02-28,22,LNG,197.928864
2022-02-28,23,LNG,198.01593
2022-02-28,24,LNG,190.66187
2022-02-28,01,경유,80.049872
2022-02-28,02,경유,80.166016
2022-02-28,03,경유,80.19928
2022-02-28,04,경유,80.205328
2022-02-28,05,경유,80.184384
2022-02-28,06,경유,80.23904
2022-02-28,07,경유,80.15
2022-02-28,08,경유,80.243296
2022-02-28,09,경유,80.209696
2022-02-28,10,경유,15.076208
2022-02-28,11,경유,0
2022-02-28,12,경유,0
2022-02-28,13,경유,0
2022-02-28,14,경유,0
2022-02-28,15,경유,0
2022-02-28,16,경유,0
2022-02-28,17,경유,10.076192
2022-02-28,18,경유,74.033792
2022-02-28,19,경유,81.631424
2022-02-28,20,경유,81.517408
2022-02-28,21,경유,81.22352
2022-02-28,22,경유,80.518704
2022-02-28,23,경유,74.981312
2022-02-28,24,경유,70.802368
2022-02-28,01,해양에너지,0
2022-02-28,02,해양에너지,0
2022-02-28,03,해양에너지,0
2022-02-28,04,해양에너지,0
2022-02-28,05,해양에너지,0
2022-02-28,06,해양에너지,0
2022-02-28,07,해양에너지,0
2022-02-28,08,해양에너지,0
2022-02-28,09,해양에너지,0
2022-02-28,10,해양에너지,0
2022-02-28,11,해양에너지,0
2022-02-28,12,해양에너지,0
2022-02-28,13,해양에너지,0
2022-02-28,14,해양에너지,0
2022-02-28,15,해양에너지,0
2022-02-28,16,해양에너지,0
2022-02-28,17,해양에너지,0
2022-02-28,18,해양에너지,0
2022-02-28,19,해양에너지,0
2022-02-28,20,해양에너지,0
2022-02-28,21,해양에너지,0
2022-02-28,22,해양에너지,0
2022-02-28,23,해양에너지,0
2022-02-28,24,해양에너지,0
2022-02-28,01,바이오매스,0
2022-02-28,02,바이오매스,0
2022-02-28,03,바이오매스,0
2022-02-28,04,바이오매스,0
2022-02-28,05,바이오매스,0
2022-02-28,06,바이오매스,0
2022-02-28,07,바이오매스,0
2022-02-28,08,바이오매스,0
2022-02-28,09,바이오매스,0
2022-02-28,10,바이오매스,0
2022-02-28,11,바이오매스,0
2022-02-28,12,바이오매스,0
2022-02-28,13,바이오매스,0
2022-02-28,14,바이오매스,0
2022-02-28,15,바이오매스,0
2022-02-28,16,바이오매스,0
2022-02-28,17,바이오매스,0
2022-02-28,18,바이오매스,0
2022-02-28,19,바이오매스,0
2022-02-28,20,바이오매스,0
2022-02-28,21,바이오매스,0
2022-02-28,22,바이오매스,0
2022-02-28,23,바이오매스,0
2022-02-28,24,바이오매스,0
2022-02-28,01,바이오중유,102.75636
2022-02-28,02,바이오중유,102.800992
2022-02-28,03,바이오중유,102.743536
2022-02-28,04,바이오중유,102.682888
2022-02-28,05,바이오중유,102.715984
2022-02-28,06,바이오중유,102.762968
2022-02-28,07,바이오중유,105.50792
2022-02-28,08,바이오중유,123.1608
2022-02-28,09,바이오중유,148.531712
2022-02-28,10,바이오중유,146.552
2022-02-28,11,바이오중유,169.182496
2022-02-28,12,바이오중유,192.124296
2022-02-28,13,바이오중유,143.174248
2022-02-28,14,바이오중유,145.250784
2022-02-28,15,바이오중유,171.314752
2022-02-28,16,바이오중유,177.770768
2022-02-28,17,바이오중유,166.839064
2022-02-28,18,바이오중유,162.300376
2022-02-28,19,바이오중유,162.27624
2022-02-28,20,바이오중유,162.487248
2022-02-28,21,바이오중유,162.609216
2022-02-28,22,바이오중유,153.04436
2022-02-28,23,바이오중유,143.27124
2022-02-28,24,바이오중유,143.212496
2022-03-01,01,바이오가스,0.42528
2022-03-01,02,바이오가스,0.425184
2022-03-01,03,바이오가스,0.425904
2022-03-01,04,바이오가스,0.429408
2022-03-01,05,바이오가스,0.4284
2022-03-01,06,바이오가스,0.425856
2022-03-01,07,바이오가스,0.425328
2022-03-01,08,바이오가스,0.426048
2022-03-01,09,바이오가스,0.42672
2022-03-01,10,바이오가스,0.427536
2022-03-01,11,바이오가스,0.428208
2022-03-01,12,바이오가스,0.42768
2022-03-01,13,바이오가스,0.425904
2022-03-01,14,바이오가스,0.42672
2022-03-01,15,바이오가스,0.42648
2022-03-01,16,바이오가스,0.425424
2022-03-01,17,바이오가스,0.426864
2022-03-01,18,바이오가스,0.428016
2022-03-01,19,바이오가스,0.428496
2022-03-01,20,바이오가스,0.427968
2022-03-01,21,바이오가스,0.425712
2022-03-01,22,바이오가스,0.425616
2022-03-01,23,바이오가스,0.42816
2022-03-01,24,바이오가스,0.430704
2022-03-01,01,소수력,0.292824
2022-03-01,02,소수력,0.28836
2022-03-01,03,소수력,0.28404
2022-03-01,04,소수력,0.279576
2022-03-01,05,소수력,0.278244
2022-03-01,06,소수력,0.31194
2022-03-01,07,소수력,0.344958
2022-03-01,08,소수력,0.35829
2022-03-01,09,소수력,0.377046
2022-03-01,10,소수력,0.336384
2022-03-01,11,소수력,0.337104
2022-03-01,12,소수력,0.315462
2022-03-01,13,소수력,0.298602
2022-03-01,14,소수력,0.335166
2022-03-01,15,소수력,0.34617
2022-03-01,16,소수력,0.344214
2022-03-01,17,소수력,0.363066
2022-03-01,18,소수력,0.373866
2022-03-01,19,소수력,0.297654
2022-03-01,20,소수력,0.249552
2022-03-01,21,소수력,0.273276
2022-03-01,22,소수력,0.272592
2022-03-01,23,소수력,0.344928
2022-03-01,24,소수력,0.354402
2022-03-01,01,매립가스,0.33001
2022-03-01,02,매립가스,0.33024
2022-03-01,03,매립가스,0.330355
2022-03-01,04,매립가스,0.330355
2022-03-01,05,매립가스,0.330125
2022-03-01,06,매립가스,0.32928
2022-03-01,07,매립가스,0.329587
2022-03-01,08,매립가스,0.32951
2022-03-01,09,매립가스,0.329203
2022-03-01,10,매립가스,0.329587
2022-03-01,11,매립가스,0.33024
2022-03-01,12,매립가스,0.330278
2022-03-01,13,매립가스,0.330662
2022-03-01,14,매립가스,0.330355
2022-03-01,15,매립가스,0.328051
2022-03-01,16,매립가스,0.329165
2022-03-01,17,매립가스,0.328934
2022-03-01,18,매립가스,0.328896
2022-03-01,19,매립가스,0.328973
2022-03-01,20,매립가스,0.328474
2022-03-01,21,매립가스,0.328474
2022-03-01,22,매립가스,0.328358
2022-03-01,23,매립가스,0.32809
2022-03-01,24,매립가스,0.32809
2022-03-01,01,중유,51.695952
2022-03-01,02,중유,51.6964
2022-03-01,03,중유,51.706032
2022-03-01,04,중유,51.70144
2022-03-01,05,중유,51.727648
2022-03-01,06,중유,51.722048
2022-03-01,07,중유,51.70928
2022-03-01,08,중유,51.718128
2022-03-01,09,중유,51.7244
2022-03-01,10,중유,51.952432
2022-03-01,11,중유,51.785776
2022-03-01,12,중유,53.083184
2022-03-01,13,중유,40.327168
2022-03-01,14,중유,14.316736
2022-03-01,15,중유,0
2022-03-01,16,중유,0
2022-03-01,17,중유,5.633712
2022-03-01,18,중유,40.71648
2022-03-01,19,중유,51.516864
2022-03-01,20,중유,51.710176
2022-03-01,21,중유,51.698192
2022-03-01,22,중유,51.692256
2022-03-01,23,중유,51.820048
2022-03-01,24,중유,51.692144
2022-03-01,01,태양광,0.00048
2022-03-01,02,태양광,0.060792
2022-03-01,03,태양광,0.017496
2022-03-01,04,태양광,0.000504
2022-03-01,05,태양광,0
2022-03-01,06,태양광,0.04784
2022-03-01,07,태양광,0.048266
2022-03-01,08,태양광,0.390872
2022-03-01,09,태양광,6.261992
2022-03-01,10,태양광,19.368894
2022-03-01,11,태양광,48.666679
2022-03-01,12,태양광,33.301461
2022-03-01,13,태양광,85.502547
2022-03-01,14,태양광,132.700292
2022-03-01,15,태양광,129.927974
2022-03-01,16,태양광,88.576063
2022-03-01,17,태양광,37.209734
2022-03-01,18,태양광,15.47704
2022-03-01,19,태양광,2.903855
2022-03-01,20,태양광,4.915049
2022-03-01,21,태양광,3.165946
2022-03-01,22,태양광,0.685017
2022-03-01,23,태양광,0.113736
2022-03-01,24,태양광,0.000176
2022-03-01,01,폐기물,11.082395
2022-03-01,02,폐기물,11.733237
2022-03-01,03,폐기물,11.660921
2022-03-01,04,폐기물,11.624763
2022-03-01,05,폐기물,11.715158
2022-03-01,06,폐기물,11.498211
2022-03-01,07,폐기물,11.787474
2022-03-01,08,폐기물,12.384079
2022-03-01,09,폐기물,11.769395
2022-03-01,10,폐기물,11.570526
2022-03-01,11,폐기물,11.425895
2022-03-01,12,폐기물,11.570526
2022-03-01,13,폐기물,11.660921
2022-03-01,14,폐기물,11.697079
2022-03-01,15,폐기물,12.275605
2022-03-01,16,폐기물,12.817974
2022-03-01,17,폐기물,12.582947
2022-03-01,18,폐기물,12.546789
2022-03-01,19,폐기물,12.980684
2022-03-01,20,폐기물,13.107237
2022-03-01,21,폐기물,13.559211
2022-03-01,22,폐기물,13.685763
2022-03-01,23,폐기물,12.257526
2022-03-01,24,폐기물,11.697079
2022-03-01,01,풍력,90.535324
2022-03-01,02,풍력,65.216019
2022-03-01,03,풍력,55.605978
2022-03-01,04,풍력,39.070984
2022-03-01,05,풍력,31.037845
2022-03-01,06,풍력,54.379629
2022-03-01,07,풍력,136.847681
2022-03-01,08,풍력,176.936597
2022-03-01,09,풍력,168.418349
2022-03-01,10,풍력,144.875061
2022-03-01,11,풍력,88.322101
2022-03-01,12,풍력,113.980013
2022-03-01,13,풍력,135.84278
2022-03-01,14,풍력,99.689144
2022-03-01,15,풍력,89.457116
2022-03-01,16,풍력,139.491213
2022-03-01,17,풍력,112.300174
2022-03-01,18,풍력,124.00289
2022-03-01,19,풍력,187.032124
2022-03-01,20,풍력,190.207747
2022-03-01,21,풍력,154.345489
2022-03-01,22,풍력,132.181838
2022-03-01,23,풍력,144.936885
2022-03-01,24,풍력,164.746437
2022-03-01,01,LNG,155.90505
2022-03-01,02,LNG,155.94558
